Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,cluster
49,1,1,3.43,6,0
44,1,0,742.07,5,1
78,7,2,645.45,0,2
15,2,2,657.45,3,2
60,0,0,283.9,0,0
24,5,1,248.6,6,0
61,3,2,2.84,4,0
66,9,1,842.34,2,1
63,1,2,251.36,5,0
68,2,0,11.61,5,0
51,2,0,497.2,1,2
15,5,0,732.28,6,1
37,8,2,94.18,4,0
57,7,1,107.05,1,0
49,1,1,247.7,3,0
34,4,0,16.39,4,0
50,8,2,503.15,3,2
31,4,1,40.55,6,0
69,3,1,686.98,6,1
72,6,0,556.82,6,2
68,1,0,602.54,5,2
40,9,1,756.54,6,1
36,7,2,990.05,4,1
35,1,1,567.11,0,2
39,2,0,174.7,2,0
80,6,2,243.7,6,0
56,1,0,696.39,6,1
36,7,0,508.68,6,2
77,9,0,850.42,3,1
29,7,0,62.55,3,0
33,9,2,455.36,0,2
75,6,0,178.27,3,0
56,8,1,287.38,2,0
16,8,1,456.52,2,2
18,0,0,801.64,1,1
38,5,2,809.86,5,1
57,2,2,76.52,4,0
32,5,0,121.1,4,0
21,2,0,828.71,4,1
41,3,0,783.94,5,1
47,8,2,568.07,3,2
59,0,0,487.54,2,2
80,8,2,353.64,1,2
76,5,2,443.34,0,2
24,6,1,695.23,2,1
62,3,2,347.27,5,2
22,1,0,998.01,5,1
25,9,2,542.5,6,2
53,8,0,43.49,3,0
27,3,2,171.94,2,0
28,3,1,928.83,0,1
19,8,1,35.52,6,0
26,6,1,998.13,0,1
51,4,0,840.58,5,1
41,4,0,355.75,1,2
47,9,2,307.24,1,0
15,5,2,572.85,1,2
79,1,2,720.03,5,1
37,2,0,480.24,2,2
30,1,2,903.1,4,1
45,2,2,270.26,0,0
80,5,0,598.94,5,2
75,3,1,578.97,3,2
31,3,2,332.68,4,0
27,5,0,891.88,5,1
61,7,1,708.44,3,1
40,6,0,515.73,2,2
63,8,0,113.87,3,0
41,1,2,757.26,1,1
50,0,0,636.59,5,2
46,1,0,446.63,4,2
74,5,1,8.21,0,0
65,4,1,388.46,3,2
68,8,2,600.19,1,2
59,9,1,934.6,6,1
44,9,1,391.65,1,2
55,3,2,53.1,3,0
46,4,2,650.78,5,2
40,4,2,76.29,1,0
47,5,0,446.89,6,2
47,9,0,175.07,2,0
73,1,2,701.03,4,1
28,9,1,667.62,6,1
13,6,1,487.9,6,2
73,3,2,892.97,0,1
24,9,2,900.64,3,1
30,0,1,132.03,6,0
32,0,0,273.09,0,0
58,2,1,320.04,6,0
74,5,1,501.79,2,2
64,3,2,74.35,6,0
32,1,0,339.51,1,2
59,7,0,453.64,4,2
51,3,1,269.38,2,0
20,4,0,768.8,5,1
29,4,2,836.21,6,1
42,7,2,24.37,4,0
73,3,1,58.06,4,0
47,7,0,263.08,1,0
33,1,1,647.6,5,2
77,6,0,447.11,4,2
13,5,2,730.16,2,1
65,2,1,598.85,0,2
13,1,2,92.34,5,0
52,7,2,852.43,0,1
49,0,2,621.66,1,2
57,2,2,983.04,0,1
28,0,1,190.19,1,0
21,0,2,503.51,2,2
42,3,1,414.34,2,2
34,2,1,929.21,3,1
36,5,1,296.07,5,0
68,9,2,934.95,5,1
23,5,2,238.22,0,0
18,1,1,744.87,2,1
68,6,2,871.18,4,1
71,6,0,243.53,0,0
25,9,2,788.87,2,1
27,0,1,126.08,4,0
41,7,0,333.2,5,0
58,0,2,891.25,5,1
41,6,2,235.09,2,0
26,2,2,549.68,2,2
52,1,2,350.36,2,2
58,3,2,292.61,6,0
67,1,2,866.54,0,1
14,8,0,3.74,4,0
28,9,1,792.59,1,1
73,4,0,590.75,6,2
18,1,0,783.59,4,1
61,0,2,428.11,3,2
50,5,0,590.31,5,2
15,5,1,747.11,3,1
73,9,1,997.6,1,1
64,4,2,72.94,5,0
21,9,1,805.43,4,1
72,2,1,829.05,6,1
45,6,1,719.2,2,1
31,3,1,278.7,5,0
66,3,0,735.57,1,1
49,3,1,37.06,3,0
51,8,1,572.72,5,2
52,3,2,717.3,0,1
57,7,2,843.23,4,1
49,0,0,394.63,3,2
61,4,2,966.63,0,1
74,9,0,826.81,6,1
17,7,2,850.09,1,1
28,0,2,63.93,6,0
51,4,0,323.72,6,0
55,7,2,155.97,6,0
20,9,2,704.69,4,1
19,4,2,99.84,2,0
18,5,1,357.64,6,2
37,4,1,333.22,1,0
61,3,2,165.24,2,0
23,0,1,728.65,3,1
36,0,1,835.19,6,1
67,7,1,591.87,6,2
68,7,0,843.2,5,1
67,3,1,322.85,6,0
68,6,1,440.74,2,2
56,2,1,514.86,3,2
66,9,1,656.72,3,2
47,0,2,386.72,0,2
61,9,0,83.35,5,0
62,0,1,378.14,6,2
42,9,0,56.02,2,0
80,8,1,543.65,6,2
56,2,2,26.28,4,0
56,4,2,982.9,5,1
25,1,1,912.65,6,1
34,1,1,873.52,5,1
32,7,2,650.39,6,2
37,7,2,164.35,5,0
50,5,1,637.56,1,2
20,1,2,219.1,2,0
75,5,1,481.88,5,2
46,8,0,106.88,3,0
79,3,0,645.12,2,2
65,9,1,163.5,3,0
74,7,2,207.33,0,0
24,4,0,513.27,5,2
42,4,0,884.7,0,1
49,4,0,650.85,0,2
46,5,1,733.85,2,1
75,3,1,274.66,5,0
50,2,0,358.43,4,2
24,4,0,969.13,1,1
60,3,0,36.04,4,0
71,2,0,587.33,1,2
40,0,0,468.99,3,2
72,0,2,231.07,5,0
45,1,2,564.87,2,2
65,9,2,597.38,2,2
26,5,1,644.35,5,2
54,8,1,330.35,3,0
36,3,2,132.3,0,0
30,8,0,500.11,1,2
62,6,1,1.37,4,0
48,1,2,497.0,5,2
31,7,2,748.79,2,1
68,8,2,777.42,3,1
43,7,2,205.87,0,0
62,1,1,839.87,2,1
42,4,2,336.12,4,2
70,4,2,708.46,5,1
24,7,1,12.71,1,0
54,9,2,718.79,1,1
45,9,0,869.68,1,1
23,8,2,13.53,3,0
34,0,2,970.38,6,1
41,6,2,910.66,5,1
33,3,1,829.6,2,1
24,1,1,876.67,6,1
13,8,2,756.53,5,1
22,8,0,198.96,1,0
58,3,0,162.75,6,0
54,6,0,134.77,5,0
47,6,1,693.18,6,1
62,0,1,321.83,2,0
37,2,2,131.87,3,0
61,4,1,754.15,2,1
76,9,0,978.9,6,1
32,7,0,787.06,5,1
64,7,0,504.28,3,2
35,2,0,23.96,1,0
72,7,2,31.12,0,0
52,7,2,221.48,4,0
31,0,1,182.94,2,0
27,6,1,129.58,6,0
20,3,1,359.69,4,2
73,2,0,692.41,0,1
56,2,1,62.41,6,0
25,7,1,334.19,6,2
28,4,0,867.34,0,1
80,4,1,201.64,1,0
18,2,2,628.3,6,2
61,4,0,207.66,6,0
68,6,1,397.6,1,2
18,1,2,755.45,6,1
47,8,1,355.78,3,2
29,0,2,888.32,0,1
22,4,1,434.17,1,2
80,3,1,286.76,0,0
53,8,1,609.57,1,2
14,6,0,737.88,5,1
67,8,1,378.42,4,2
36,9,2,171.61,4,0
53,2,2,585.44,1,2
68,9,2,828.28,5,1
34,6,2,886.09,5,1
46,7,1,387.0,2,2
55,5,1,558.34,6,2
16,8,0,956.57,5,1
41,9,2,477.9,1,2
25,6,1,422.82,5,2
14,6,2,307.16,2,0
39,4,1,386.99,5,2
48,3,2,192.51,2,0
15,3,1,293.11,1,0
72,6,1,249.37,3,0
22,9,1,360.28,6,2
63,2,0,984.13,5,1
54,3,2,550.39,4,2
46,8,1,753.0,6,1
38,8,1,760.27,1,1
68,6,1,517.68,6,2
31,3,2,651.33,0,2
21,7,2,814.67,3,1
57,4,1,955.13,1,1
29,3,2,865.96,4,1
49,6,0,15.35,5,0
73,4,2,804.3,4,1
40,2,1,214.75,1,0
14,1,1,848.56,4,1
23,5,0,301.22,1,0
59,9,0,447.98,6,2
26,8,1,400.04,1,2
40,5,2,763.65,2,1
54,8,1,405.48,5,2
26,2,2,688.09,1,1
71,6,1,329.24,0,0
56,1,2,515.21,4,2
28,8,0,316.06,1,0
33,5,1,235.4,6,0
40,3,0,617.64,1,2
76,6,0,150.53,3,0
49,4,2,125.25,2,0
29,8,1,284.72,3,0
15,4,0,835.5,4,1
25,1,2,813.0,1,1
21,3,0,832.24,6,1
55,2,1,838.69,4,1
30,5,2,782.1,1,1
76,5,1,967.54,5,1
71,3,0,658.44,4,2
35,9,2,142.72,2,0
18,9,1,182.88,4,0
62,5,2,68.71,6,0
41,0,0,526.28,5,2
39,6,2,725.94,3,1
42,4,2,22.05,2,0
28,0,2,179.36,2,0
75,8,2,920.17,6,1
37,9,1,680.38,2,1
14,7,1,293.74,4,0
61,4,1,633.24,0,2
41,0,2,14.85,1,0
32,4,2,727.39,4,1
66,5,1,446.01,3,2
73,6,1,859.11,3,1
59,2,1,357.67,4,2
36,5,2,665.91,0,1
15,2,1,951.46,3,1
14,9,2,763.44,3,1
18,1,2,367.58,1,2
72,6,0,600.23,1,2
22,1,2,896.11,2,1
23,7,0,382.94,2,2
67,5,2,167.58,3,0
24,4,2,574.13,0,2
28,9,1,658.32,4,2
31,0,1,155.18,3,0
69,5,2,862.96,2,1
44,3,2,424.27,0,2
39,7,1,190.09,6,0
76,8,2,846.04,0,1
16,8,2,958.94,1,1
21,9,0,643.26,6,2
20,7,2,679.93,5,1
36,3,1,714.77,0,1
69,3,0,355.07,5,2
80,4,2,518.93,4,2
71,8,0,134.76,0,0
75,8,1,592.59,3,2
59,2,2,129.33,1,0
23,3,1,503.03,6,2
66,3,1,424.5,2,2
67,9,2,565.58,3,2
76,7,0,508.27,5,2
37,1,1,970.63,0,1
26,8,2,3.18,5,0
13,8,0,185.36,0,0
14,5,2,235.17,5,0
69,3,2,281.18,2,0
78,3,2,930.1,6,1
68,0,1,536.08,2,2
41,8,1,445.18,2,2
59,5,0,722.0,2,1
32,4,2,409.64,1,2
41,9,2,656.54,6,2
26,9,0,190.0,0,0
23,2,2,715.75,5,1
64,0,0,411.02,5,2
42,7,0,651.43,6,2
71,1,0,443.8,2,2
57,3,0,698.47,1,1
52,6,0,367.5,3,2
19,2,1,72.84,6,0
40,7,1,871.88,5,1
74,5,0,619.21,6,2
66,8,2,464.56,4,2
63,7,1,356.21,6,2
17,7,1,717.8,4,1
40,0,2,785.85,2,1
39,2,0,614.41,5,2
72,9,0,210.72,6,0
72,0,0,751.48,4,1
51,4,2,247.74,2,0
69,3,0,563.38,1,2
44,4,1,289.8,4,0
77,9,0,256.06,0,0
23,9,1,50.42,2,0
14,2,0,907.66,3,1
46,9,1,738.62,1,1
53,0,1,423.67,3,2
14,4,1,889.15,4,1
47,5,0,792.8,4,1
59,2,1,121.43,6,0
70,4,1,879.16,0,1
23,2,2,542.17,4,2
13,5,1,752.21,4,1
34,5,0,244.83,3,0
30,3,2,642.69,5,2
15,5,0,239.59,0,0
60,4,0,569.77,2,2
19,6,2,273.5,6,0
18,7,1,84.94,0,0
77,8,1,501.38,4,2
15,2,2,723.41,6,1
66,5,0,146.12,0,0
21,2,0,739.35,3,1
14,2,1,578.43,3,2
71,2,0,438.12,3,2
66,0,0,178.9,2,0
15,8,1,606.02,2,2
44,4,2,399.92,6,2
16,0,1,482.58,0,2
68,5,0,708.47,4,1
68,9,1,548.45,5,2
46,8,0,447.0,3,2
66,1,0,692.63,1,1
66,9,2,674.57,4,1
50,2,1,253.21,0,0
23,4,1,736.32,4,1
36,1,0,717.72,3,1
39,3,2,185.87,4,0
71,0,1,86.03,1,0
39,5,2,157.53,0,0
62,1,0,124.79,4,0
59,7,1,398.66,4,2
35,5,1,293.43,5,0
40,6,1,222.27,5,0
16,7,0,808.09,5,1
23,3,0,309.91,1,0
75,3,0,654.81,3,2
45,5,0,565.47,3,2
23,3,0,678.13,5,1
62,4,2,188.48,0,0
51,0,1,907.01,0,1
43,1,2,354.79,3,2
20,0,0,345.31,4,2
40,3,1,163.24,4,0
33,1,1,831.84,6,1
31,9,2,954.85,1,1
75,6,1,760.16,6,1
63,6,0,833.6,4,1
68,7,0,358.93,0,2
49,7,0,927.47,5,1
36,4,1,651.18,1,2
28,5,1,357.39,2,2
42,7,0,410.32,1,2
35,9,1,603.49,6,2
24,7,0,851.27,3,1
40,2,1,97.84,5,0
77,1,1,155.47,0,0
28,0,2,385.97,4,2
31,6,0,627.54,3,2
40,0,0,287.2,4,0
68,5,0,700.54,4,1
36,1,2,848.49,6,1
18,3,0,770.2,0,1
53,9,1,885.94,0,1
25,8,0,445.05,1,2
27,9,2,906.53,1,1
40,6,1,568.88,5,2
38,0,0,645.66,2,2
68,7,0,125.77,6,0
48,4,1,728.21,0,1
46,1,0,141.6,1,0
42,5,0,333.88,0,2
41,9,1,505.9,5,2
72,7,1,884.73,4,1
45,8,2,687.23,3,1
37,9,2,123.52,1,0
32,4,2,26.17,5,0
52,2,0,110.91,1,0
66,1,0,745.97,6,1
79,9,0,563.47,6,2
17,6,0,130.33,2,0
69,9,2,937.53,5,1
40,0,1,929.78,1,1
44,1,0,89.92,4,0
72,2,2,33.29,4,0
72,6,2,317.71,0,0
14,0,2,480.72,5,2
51,0,1,780.82,2,1
45,7,1,550.7,4,2
61,0,1,176.61,0,0
49,9,0,225.0,4,0
64,6,2,49.92,2,0
44,2,0,801.38,6,1
36,0,0,810.28,1,1
50,8,2,111.43,4,0
46,1,2,663.63,4,2
21,2,2,511.06,6,2
77,2,0,204.06,0,0
25,1,0,693.19,1,1
26,3,1,438.14,1,2
56,5,2,222.24,0,0
23,1,1,478.2,1,2
54,0,2,435.28,2,2
47,3,1,319.44,5,0
62,3,1,211.47,4,0
49,0,2,168.33,3,0
76,9,0,619.11,0,2
21,7,1,889.91,3,1
59,6,1,76.3,3,0
23,6,0,552.56,0,2
48,7,1,430.58,0,2
27,1,1,43.42,1,0
33,7,0,154.7,5,0
20,0,2,443.86,2,2
55,7,0,679.45,4,1
74,4,0,83.99,0,0
47,7,0,441.42,4,2
66,9,1,769.99,6,1
54,4,1,287.3,2,0
70,1,0,626.5,3,2
25,5,2,654.25,0,2
58,2,2,232.07,5,0
71,9,1,891.26,6,1
15,5,1,250.54,5,0
13,8,0,20.07,2,0
33,9,0,844.62,5,1
63,2,2,553.59,3,2
56,8,2,660.59,0,2
14,3,0,37.64,2,0
39,5,0,312.26,2,0
67,6,2,626.48,0,2
20,5,2,196.36,2,0
20,3,1,287.93,3,0
72,1,0,187.75,2,0
30,4,2,813.61,3,1
15,7,1,470.01,6,2
78,7,0,882.14,5,1
64,6,1,299.22,1,0
24,2,1,473.76,3,2
65,5,0,883.8,6,1
50,5,0,308.56,3,0
63,6,0,503.26,1,2
49,7,2,903.82,1,1
60,6,2,248.72,2,0
22,4,2,955.38,5,1
20,8,1,845.6,1,1
77,6,2,15.62,3,0
75,2,1,13.45,0,0
56,9,0,681.1,1,1
18,8,2,314.87,2,0
51,3,2,295.69,4,0
58,1,1,28.0,4,0
62,6,2,54.45,0,0
58,3,2,718.82,4,1
15,0,0,117.47,0,0
25,3,0,319.04,2,0
27,4,2,549.97,0,2
37,2,1,487.65,1,2
69,7,2,715.51,5,1
74,3,1,823.58,0,1
37,6,0,515.97,2,2
38,0,1,517.91,3,2
57,1,2,25.88,0,0
50,0,2,138.52,1,0
17,4,2,547.03,1,2
66,5,1,829.82,2,1
19,9,2,751.05,4,1
66,4,0,826.43,3,1
14,8,1,634.05,6,2
72,7,1,379.11,4,2
68,9,0,266.99,0,0
74,4,2,197.4,2,0
76,6,1,826.49,2,1
59,7,0,828.95,5,1
58,5,1,648.36,5,2
43,4,2,172.58,6,0
68,8,1,111.68,5,0
52,8,0,880.45,1,1
52,7,1,371.88,2,2
74,5,2,473.87,1,2
75,8,1,31.15,3,0
60,8,0,381.45,5,2
62,6,0,756.62,5,1
51,4,0,873.95,4,1
71,8,2,920.14,4,1
47,2,2,596.6,6,2
13,2,0,48.56,6,0
29,1,2,537.63,0,2
20,9,0,175.86,2,0
37,7,0,241.54,6,0
17,3,2,722.52,4,1
45,7,0,407.49,1,2
48,5,0,889.36,1,1
44,2,0,385.46,4,2
72,1,0,438.28,1,2
69,5,1,276.45,0,0
80,2,2,702.56,1,1
60,0,2,48.1,6,0
29,8,0,770.49,0,1
50,1,1,823.29,4,1
67,4,0,866.32,0,1
74,5,1,401.64,1,2
21,8,1,956.57,2,1
14,9,2,97.64,1,0
14,8,1,424.01,5,2
20,7,0,776.69,1,1
54,8,2,532.95,2,2
79,3,0,738.75,6,1
21,0,2,575.35,5,2
69,2,0,781.7,1,1
62,5,0,2.84,5,0
79,6,0,759.28,2,1
49,6,1,803.72,0,1
22,4,1,213.41,2,0
51,1,1,474.46,2,2
57,8,1,98.5,1,0
45,9,0,390.59,4,2
77,5,0,573.48,0,2
51,5,1,577.71,0,2
55,5,0,406.81,5,2
24,4,2,358.01,2,2
55,7,1,206.37,3,0
77,6,0,584.71,4,2
71,6,1,52.13,1,0
20,2,0,699.46,6,1
64,2,1,332.66,6,0
67,2,0,489.97,6,2
31,1,0,437.15,2,2
37,6,1,236.78,5,0
33,5,0,196.18,3,0
33,4,0,766.59,1,1
70,9,0,138.18,2,0
17,0,1,614.02,3,2
30,3,0,841.08,0,1
55,7,2,457.66,0,2
57,0,2,738.53,1,1
22,8,1,747.77,5,1
28,6,2,149.37,4,0
32,8,0,354.09,6,2
54,5,0,270.62,3,0
38,3,2,893.71,2,1
61,8,0,98.73,1,0
75,0,0,765.81,6,1
33,7,0,229.07,2,0
38,9,1,905.62,0,1
24,1,1,184.16,4,0
79,5,0,910.77,2,1
30,5,2,790.34,6,1
42,6,2,696.54,6,1
35,3,0,134.4,5,0
64,0,2,739.8,0,1
74,6,1,606.35,2,2
77,0,2,929.26,1,1
13,0,1,587.22,3,2
61,8,1,154.26,0,0
56,7,0,14.01,0,0
54,3,0,6.73,3,0
63,2,1,722.55,0,1
45,3,1,170.1,0,0
49,3,2,541.1,5,2
69,3,2,570.06,3,2
21,8,2,133.8,4,0
25,3,1,399.7,1,2
63,9,0,571.06,1,2
32,0,0,895.7,2,1
59,8,0,532.82,0,2
32,3,0,142.9,6,0
58,2,1,109.98,4,0
67,5,0,295.91,4,0
78,2,0,608.75,4,2
34,7,0,684.92,2,1
67,4,0,585.75,5,2
72,9,1,475.57,3,2
15,0,0,355.92,4,2
27,6,0,22.69,3,0
58,3,0,307.26,3,0
25,1,0,317.09,1,0
63,3,0,512.8,5,2
76,5,1,990.48,1,1
52,6,2,64.55,6,0
42,9,0,920.01,0,1
18,8,1,543.81,6,2
71,6,2,372.49,1,2
31,5,0,704.17,2,1
65,4,2,799.97,3,1
21,2,0,857.96,3,1
50,3,2,459.0,5,2
80,4,2,216.31,1,0
66,8,2,718.77,1,1
37,3,2,753.35,3,1
21,8,2,347.47,1,2
62,7,0,497.42,4,2
20,3,1,738.86,1,1
53,7,2,658.15,3,2
62,3,2,578.28,0,2
73,4,0,671.61,6,1
46,1,1,236.74,2,0
78,2,0,387.65,5,2
70,5,0,139.41,2,0
24,5,0,860.98,5,1
29,0,0,821.13,5,1
72,3,1,39.17,2,0
80,7,1,200.7,2,0
43,7,2,547.81,0,2
22,1,2,809.42,4,1
57,6,0,628.66,2,2
31,4,0,199.31,5,0
68,3,1,764.11,0,1
78,4,0,814.79,6,1
32,9,1,641.33,1,2
23,6,2,768.56,6,1
38,3,1,436.76,6,2
44,7,0,5.39,2,0
40,3,0,933.95,2,1
42,4,0,911.98,1,1
28,5,0,576.99,2,2
13,4,2,74.79,4,0
57,9,1,18.78,2,0
80,1,1,108.37,1,0
66,6,1,355.32,3,2
44,0,2,453.57,5,2
67,3,2,650.54,2,2
66,0,1,638.98,2,2
26,5,0,704.37,0,1
73,9,0,936.62,4,1
26,3,1,956.75,5,1
74,4,0,316.96,4,0
79,7,2,802.91,2,1
48,6,0,695.4,2,1
71,5,1,453.47,5,2
15,8,1,146.37,5,0
43,1,2,349.43,2,2
29,9,0,804.61,4,1
57,4,2,542.16,5,2
79,7,1,919.55,2,1
71,5,0,543.36,0,2
47,6,2,164.55,6,0
69,5,1,553.9,6,2
70,4,1,752.6,3,1
69,3,0,284.96,5,0
54,6,2,799.36,0,1
57,9,1,454.69,6,2
30,8,2,818.24,4,1
60,8,1,571.58,1,2
33,3,0,738.39,5,1
26,5,1,139.08,6,0
66,8,2,811.46,6,1
37,5,0,253.5,4,0
24,4,0,273.1,2,0
23,9,0,574.36,5,2
55,1,2,801.3,0,1
69,1,2,708.72,5,1
38,7,1,914.77,2,1
66,2,1,1.16,2,0
63,7,1,270.77,5,0
14,1,1,184.28,2,0
48,0,2,239.42,5,0
47,9,2,50.18,6,0
66,3,1,782.59,2,1
43,9,1,566.66,4,2
20,8,1,73.86,6,0
36,6,2,952.43,5,1
78,3,1,278.52,5,0
13,3,1,997.63,4,1
67,8,0,667.69,4,1
14,1,0,603.35,2,2
63,6,1,629.75,3,2
16,8,2,741.97,1,1
72,4,0,316.82,4,0
70,9,0,86.85,4,0
67,3,0,145.34,5,0
14,4,0,344.8,1,2
58,2,1,308.46,2,0
68,5,2,852.13,6,1
43,3,0,858.41,5,1
17,4,1,28.92,4,0
59,0,0,796.84,1,1
53,5,0,926.29,4,1
61,4,1,386.69,4,2
40,1,2,581.49,4,2
37,0,0,79.24,6,0
47,4,0,456.24,1,2
43,3,1,367.26,1,2
26,9,1,728.91,1,1
54,2,0,881.02,4,1
80,2,0,324.74,3,0
27,0,2,911.46,1,1
48,8,1,360.94,4,2
47,4,1,154.5,3,0
39,2,0,397.06,1,2
72,6,2,2.01,0,0
62,0,1,667.78,3,1
70,9,0,981.47,0,1
16,3,0,379.59,2,2
66,4,1,849.71,0,1
35,7,1,92.59,0,0
39,3,0,529.8,5,2
64,3,0,221.35,4,0
35,9,1,583.85,5,2
77,1,2,796.21,0,1
15,8,2,121.61,5,0
39,0,2,232.91,2,0
46,3,0,215.33,5,0
56,9,1,308.62,3,0
28,7,0,688.84,1,1
55,1,2,489.67,4,2
33,6,2,859.92,4,1
15,6,1,244.58,6,0
30,5,2,289.56,1,0
70,3,1,237.1,0,0
71,9,0,650.36,3,2
69,1,2,398.67,4,2
67,5,2,830.3,5,1
26,1,2,661.38,1,2
42,7,2,815.15,5,1
15,3,0,102.34,1,0
13,8,1,754.37,2,1
60,0,1,402.18,5,2
20,9,1,816.8,4,1
35,0,2,904.95,1,1
20,5,1,745.37,3,1
46,0,1,525.92,5,2
21,8,1,761.35,4,1
26,3,2,467.77,2,2
41,1,1,265.0,1,0
47,2,2,151.43,5,0
42,7,1,122.99,4,0
13,5,1,882.21,5,1
54,2,2,36.84,3,0
23,9,2,637.54,5,2
77,2,1,959.25,0,1
22,6,0,250.27,6,0
15,0,1,671.96,3,1
43,0,1,24.38,3,0
37,1,1,726.76,4,1
29,0,0,494.15,5,2
21,4,2,918.23,6,1
27,7,1,642.95,4,2
76,8,2,603.68,6,2
80,7,0,615.29,0,2
60,4,2,335.69,3,2
47,8,1,72.6,6,0
76,0,2,912.32,3,1
24,4,0,820.25,1,1
28,1,0,995.41,5,1
19,4,1,188.22,3,0
38,0,2,335.87,6,2
57,8,2,557.54,0,2
47,6,1,491.49,5,2
48,9,2,809.4,2,1
24,0,1,744.34,2,1
80,6,1,675.48,1,1
77,9,2,352.88,3,2
17,0,1,880.67,6,1
59,3,0,413.44,1,2
71,9,2,710.68,0,1
23,8,0,768.16,2,1
49,6,0,900.57,4,1
72,3,1,953.2,5,1
76,0,0,413.18,5,2
61,4,2,661.33,3,2
66,2,2,517.97,3,2
26,9,2,463.82,5,2
45,4,2,177.97,4,0
17,2,1,879.42,1,1
42,3,0,260.94,4,0
66,0,1,261.64,0,0
63,2,1,666.2,4,1
37,9,0,92.03,1,0
31,9,2,756.36,3,1
46,7,0,672.23,4,1
39,2,1,641.13,3,2
77,2,0,762.96,2,1
45,2,2,353.36,3,2
75,0,0,848.39,2,1
28,5,1,751.28,1,1
74,3,0,40.1,6,0
13,6,0,437.99,2,2
64,0,2,363.24,4,2
79,9,2,656.7,5,2
65,2,1,930.77,4,1
78,8,2,424.73,5,2
40,2,2,328.9,2,0
15,4,2,663.44,6,2
80,5,0,648.22,5,2
45,8,1,349.39,6,2
35,7,1,839.82,0,1
75,3,2,43.07,0,0
42,5,1,349.83,2,2
23,3,2,700.02,4,1
14,6,2,544.38,4,2
19,8,0,583.84,6,2
75,1,2,532.46,1,2
22,9,1,452.24,4,2
55,3,1,39.67,6,0
42,6,0,276.47,6,0
76,9,1,156.5,6,0
34,0,0,407.51,6,2
59,2,2,515.88,3,2
18,2,0,143.4,4,0
63,1,2,605.51,0,2
16,5,2,977.79,1,1
26,9,2,469.15,1,2
53,3,1,586.15,4,2
37,8,2,698.77,6,1
48,4,0,927.17,0,1
60,1,0,406.38,5,2
51,8,2,711.93,3,1
70,0,1,303.89,3,0
53,8,1,385.97,2,2
30,5,1,645.83,2,2
41,8,1,201.45,6,0
49,6,0,228.31,4,0
78,4,0,166.69,1,0
75,6,0,531.85,0,2
80,5,2,561.66,4,2
74,2,2,971.48,2,1
63,4,0,482.86,2,2
52,2,0,984.82,3,1
23,7,0,119.37,3,0
66,9,2,107.76,3,0
30,8,1,844.66,6,1
27,8,1,994.58,6,1
57,0,0,443.22,6,2
75,1,1,46.29,6,0
79,7,2,781.12,3,1
46,0,2,995.85,1,1
45,1,1,604.78,3,2
26,8,1,422.6,4,2
22,7,0,101.11,0,0
59,9,0,272.84,0,0
19,2,2,826.47,5,1
54,6,2,282.01,1,0
78,3,0,761.8,3,1
72,2,0,770.71,5,1
29,9,2,930.55,1,1
24,0,1,256.75,4,0
56,9,0,132.31,5,0
59,2,2,446.16,0,2
45,0,2,875.83,3,1
47,5,0,936.24,5,1
31,3,0,666.21,4,1
26,2,2,937.9,4,1
36,8,0,29.2,5,0
57,0,1,884.03,1,1
47,8,0,465.14,1,2
76,6,0,681.15,0,1
22,7,2,906.46,5,1
19,2,1,205.41,2,0
49,7,1,108.72,6,0
56,0,1,772.01,5,1
74,4,2,737.3,3,1
40,8,2,164.84,0,0
13,4,1,402.56,0,2
26,1,1,585.97,2,2
59,0,0,180.73,2,0
80,7,1,723.21,0,1
78,7,0,188.43,4,0
37,8,0,504.89,0,2
46,3,1,229.57,6,0
47,4,1,954.35,4,1
33,9,0,827.15,1,1
28,7,2,834.21,4,1
53,8,1,417.94,3,2
54,8,2,388.62,3,2
38,6,2,997.25,4,1
19,5,1,668.82,5,1
22,2,0,617.95,2,2
14,8,1,450.53,0,2
37,3,1,756.14,0,1
56,3,0,833.6,0,1
33,4,1,443.06,2,2
20,8,1,275.37,6,0
69,5,1,313.66,2,0
41,2,2,706.29,5,1
36,2,0,467.3,0,2
31,5,1,351.29,1,2
34,0,2,283.69,0,0
74,6,1,415.82,1,2
36,7,1,239.24,5,0
21,3,2,300.24,3,0
32,5,2,940.33,6,1
55,8,2,354.9,2,2
37,0,1,455.61,5,2
41,8,2,138.63,3,0
44,3,0,572.31,3,2
21,5,0,240.87,1,0
47,7,0,780.21,5,1
22,8,1,339.14,1,2
27,1,0,432.78,4,2
68,4,2,186.29,3,0
75,7,2,919.28,3,1
50,0,1,230.18,0,0
50,9,0,605.16,2,2
78,9,0,231.62,5,0
19,0,0,570.77,3,2
80,8,2,651.27,0,2
73,2,0,729.87,6,1
48,9,0,4.26,1,0
73,0,0,161.65,4,0
66,4,0,139.31,1,0
74,1,2,233.46,1,0
38,4,2,860.09,3,1
15,6,1,592.65,5,2
79,5,0,406.59,1,2
73,1,0,509.48,0,2
16,7,1,932.09,1,1
31,3,0,451.53,4,2
14,6,0,631.48,2,2
44,7,1,121.44,0,0
18,5,0,893.97,4,1
29,2,1,963.17,3,1
52,1,2,789.39,3,1
75,0,1,269.02,2,0
76,6,1,705.36,3,1
46,9,2,917.19,1,1
52,8,0,319.97,6,0
